image_id,split,image_path,width,height,total_labels,small_labels,medium_labels,large_labels,small_ratio,border_object_count,border_object_ratio,density_level,small_object_level,dominant_classes,roi_best_by_small_efficiency,roi_best_by_small_coverage
0000080_00002_d_0000001,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000080_00002_d_0000001.jpg,1360,765,29,7,22,0,0.2413793103448276,7,0.2413793103448276,low,few_small,pedestrian|people|motor,horizon,uncertain
0000084_00000_d_0000001,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000084_00000_d_0000001.jpg,960,540,85,60,25,0,0.7058823529411765,8,0.09411764705882353,medium,many_small,pedestrian|motor|people,horizon,horizon
0000084_00281_d_0000002,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000084_00281_d_0000002.jpg,960,540,81,61,20,0,0.7530864197530864,5,0.06172839506172839,medium,many_small,pedestrian|people|motor,horizon,horizon
0000084_01436_d_0000004,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000084_01436_d_0000004.jpg,960,540,51,31,20,0,0.6078431372549019,4,0.0784313725490196,medium,some_small,pedestrian|people|bicycle,horizon,horizon
0000084_01781_d_0000005,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000084_01781_d_0000005.jpg,960,540,59,36,23,0,0.6101694915254238,4,0.06779661016949153,medium,some_small,pedestrian|people|motor,horizon,horizon
0000084_01959_d_0000006,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000084_01959_d_0000006.jpg,960,540,76,60,16,0,0.7894736842105263,11,0.14473684210526316,medium,many_small,pedestrian|people|motor,horizon,horizon
0000084_02139_d_0000007,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000084_02139_d_0000007.jpg,960,540,118,101,17,0,0.8559322033898306,19,0.16101694915254236,high,many_small,pedestrian|people|motor,horizon,horizon
0000085_00001_d_0000008,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000085_00001_d_0000008.jpg,960,540,79,53,22,4,0.6708860759493671,23,0.2911392405063291,medium,many_small,pedestrian|motor|people,horizon,horizon
0000085_00399_d_0000009,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000085_00399_d_0000009.jpg,960,540,82,52,30,0,0.6341463414634146,29,0.35365853658536583,medium,many_small,pedestrian|people|motor,horizon,horizon
0000098_00016_d_0000001,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000098_00016_d_0000001.jpg,960,540,2,0,2,0,0.0,0,0.0,low,few_small,pedestrian,horizon,horizon
0000099_00149_d_0000001,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_00149_d_0000001.jpg,960,540,1,0,1,0,0.0,0,0.0,low,few_small,pedestrian,horizon,horizon
0000099_00508_d_0000002,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_00508_d_0000002.jpg,960,540,3,2,1,0,0.6666666666666666,0,0.0,low,some_small,pedestrian,center,horizon
0000099_00997_d_0000003,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_00997_d_0000003.jpg,960,540,3,2,1,0,0.6666666666666666,0,0.0,low,some_small,pedestrian,center,horizon
0000099_02362_d_0000005,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_02362_d_0000005.jpg,960,540,9,4,5,0,0.4444444444444444,0,0.0,low,some_small,pedestrian,center,horizon
0000099_02798_d_0000006,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_02798_d_0000006.jpg,960,540,8,5,3,0,0.625,0,0.0,low,some_small,pedestrian,center,center
0000099_03156_d_0000007,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_03156_d_0000007.jpg,960,540,3,0,3,0,0.0,0,0.0,low,few_small,pedestrian,horizon,horizon
0000099_03508_d_0000008,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_03508_d_0000008.jpg,960,540,7,7,0,0,1.0,2,0.2857142857142857,low,many_small,pedestrian,center,uncertain
0000099_03930_d_0000009,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_03930_d_0000009.jpg,960,540,10,10,0,0,1.0,1,0.1,low,many_small,pedestrian,horizon,uncertain
0000099_04272_d_0000010,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_04272_d_0000010.jpg,960,540,9,1,8,0,0.1111111111111111,2,0.2222222222222222,low,few_small,pedestrian,horizon,horizon
0000099_04587_d_0000011,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000099_04587_d_0000011.jpg,960,540,10,5,5,0,0.5,1,0.1,low,some_small,pedestrian|people,horizon,density
0000100_02616_d_0000012,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000100_02616_d_0000012.jpg,960,540,10,5,5,0,0.5,2,0.2,low,some_small,pedestrian,center,center
0000100_03057_d_0000013,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000100_03057_d_0000013.jpg,960,540,9,1,8,0,0.1111111111111111,2,0.2222222222222222,low,few_small,pedestrian,center,horizon
0000100_03906_d_0000014,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000100_03906_d_0000014.jpg,960,540,7,4,3,0,0.5714285714285714,2,0.2857142857142857,low,some_small,pedestrian,horizon,horizon
0000100_04584_d_0000015,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000100_04584_d_0000015.jpg,960,540,10,0,10,0,0.0,0,0.0,low,few_small,pedestrian,horizon,horizon
0000101_00228_d_0000016,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000101_00228_d_0000016.jpg,960,540,16,16,0,0,1.0,0,0.0,low,many_small,pedestrian,uncertain,uncertain
0000101_01189_d_0000017,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000101_01189_d_0000017.jpg,960,540,9,9,0,0,1.0,0,0.0,low,many_small,pedestrian|people,uncertain,uncertain
0000101_01577_d_0000018,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000101_01577_d_0000018.jpg,960,540,11,7,4,0,0.6363636363636364,3,0.2727272727272727,low,some_small,pedestrian|car,horizon,horizon
0000101_02927_d_0000019,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000101_02927_d_0000019.jpg,960,540,8,8,0,0,1.0,0,0.0,low,many_small,pedestrian|car|people,center,center
0000101_03804_d_0000020,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000101_03804_d_0000020.jpg,960,540,32,30,2,0,0.9375,5,0.15625,medium,many_small,car|pedestrian|people,horizon,uncertain
0000101_04436_d_0000021,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000101_04436_d_0000021.jpg,960,540,17,17,0,0,1.0,3,0.17647058823529413,low,many_small,pedestrian|people|car,center,density
0000102_00192_d_0000022,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000102_00192_d_0000022.jpg,960,540,3,2,1,0,0.6666666666666666,0,0.0,low,some_small,pedestrian,center,center
0000102_00919_d_0000023,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000102_00919_d_0000023.jpg,960,540,15,12,3,0,0.8,6,0.4,low,many_small,pedestrian|car|people,horizon,density
0000102_02749_d_0000024,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000102_02749_d_0000024.jpg,960,540,6,2,4,0,0.3333333333333333,1,0.16666666666666666,low,few_small,pedestrian,center,center
0000102_03540_d_0000025,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000102_03540_d_0000025.jpg,960,540,10,5,5,0,0.5,0,0.0,low,some_small,pedestrian,uncertain,uncertain
0000106_00294_d_0000048,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000106_00294_d_0000048.jpg,960,540,75,60,15,0,0.8,2,0.02666666666666667,medium,many_small,people|motor|pedestrian,center,uncertain
0000106_00458_d_0000049,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000106_00458_d_0000049.jpg,960,540,74,67,7,0,0.9054054054054054,6,0.08108108108108109,medium,many_small,motor|pedestrian|people,center,density
0000106_00673_d_0000050,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000106_00673_d_0000050.jpg,960,540,51,47,3,1,0.9215686274509803,3,0.058823529411764705,medium,many_small,pedestrian|people|motor,center,density
0000107_00001_d_0000051,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000107_00001_d_0000051.jpg,960,540,112,97,15,0,0.8660714285714286,8,0.07142857142857142,high,many_small,pedestrian|motor|car,center,density
0000107_00891_d_0000052,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000107_00891_d_0000052.jpg,960,540,65,52,13,0,0.8,7,0.1076923076923077,medium,many_small,pedestrian|people|motor,center,density
0000107_01673_d_0000053,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000107_01673_d_0000053.jpg,960,540,85,73,12,0,0.8588235294117647,5,0.058823529411764705,medium,many_small,people|motor|pedestrian,center,density
0000107_01998_d_0000054,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000107_01998_d_0000054.jpg,960,540,117,108,8,1,0.9230769230769231,16,0.13675213675213677,high,many_small,people|pedestrian|car,horizon,density
0000107_02196_d_0000055,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000107_02196_d_0000055.jpg,960,540,80,68,12,0,0.85,9,0.1125,medium,many_small,people|pedestrian|car,center,density
0000107_02574_d_0000056,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000107_02574_d_0000056.jpg,960,540,114,89,25,0,0.7807017543859649,11,0.09649122807017543,high,many_small,people|motor|car,center,density
0000109_00228_d_0000061,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000109_00228_d_0000061.jpg,1920,1080,22,4,17,1,0.18181818181818182,0,0.0,low,few_small,people|pedestrian|motor,center,center
0000109_00606_d_0000062,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000109_00606_d_0000062.jpg,1920,1080,12,2,8,2,0.16666666666666666,0,0.0,low,few_small,car|truck|pedestrian,center,horizon
0000109_01140_d_0000063,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000109_01140_d_0000063.jpg,1920,1080,26,13,10,3,0.5,1,0.038461538461538464,low,some_small,car|people|motor,center,center
0000109_03179_d_0000064,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000109_03179_d_0000064.jpg,1920,1080,15,0,12,3,0.0,1,0.06666666666666667,low,few_small,car,horizon,horizon
0000110_01428_d_0000066,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000110_01428_d_0000066.jpg,1920,1080,35,27,6,2,0.7714285714285715,2,0.05714285714285714,medium,many_small,car|people|motor,center,center
0000110_02718_d_0000067,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000110_02718_d_0000067.jpg,1920,1080,12,8,2,2,0.6666666666666666,1,0.08333333333333333,low,some_small,car|truck|people,center,center
0000110_03192_d_0000068,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000110_03192_d_0000068.jpg,1920,1080,28,17,10,1,0.6071428571428571,1,0.03571428571428571,low,some_small,car|pedestrian|motor,center,density
0000110_03450_d_0000069,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000110_03450_d_0000069.jpg,1920,1080,41,26,13,2,0.6341463414634146,2,0.04878048780487805,medium,some_small,car|motor|van,center,uncertain
0000111_00018_d_0000070,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000111_00018_d_0000070.jpg,1920,1080,20,8,11,1,0.4,0,0.0,low,some_small,car|truck|pedestrian,center,horizon
0000111_01459_d_0000071,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000111_01459_d_0000071.jpg,1920,1080,11,5,5,1,0.45454545454545453,0,0.0,low,some_small,car|people|motor,center,center
0000111_03678_d_0000072,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000111_03678_d_0000072.jpg,1920,1080,32,23,5,4,0.71875,1,0.03125,medium,some_small,people|motor|car,center,center
0000111_04511_d_0000073,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000111_04511_d_0000073.jpg,1920,1080,33,21,8,4,0.6363636363636364,0,0.0,medium,some_small,motor|people|car,center,center
0000112_01120_d_0000074,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000112_01120_d_0000074.jpg,1920,1080,45,30,14,1,0.6666666666666666,0,0.0,medium,some_small,pedestrian|motor|car,center,uncertain
0000113_00064_d_0000075,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000113_00064_d_0000075.jpg,1920,1080,9,1,8,0,0.1111111111111111,0,0.0,low,few_small,car|people|motor,center,horizon
0000113_00814_d_0000076,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000113_00814_d_0000076.jpg,1920,1080,18,13,4,1,0.7222222222222222,0,0.0,low,some_small,people|car|motor,center,density
0000113_01528_d_0000077,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000113_01528_d_0000077.jpg,1920,1080,16,14,2,0,0.875,1,0.0625,low,many_small,pedestrian|motor|car,center,center
0000113_02012_d_0000078,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000113_02012_d_0000078.jpg,1920,1080,35,16,18,1,0.45714285714285713,1,0.02857142857142857,medium,some_small,car|pedestrian|people,center,uncertain
0000114_00461_d_0000079,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000114_00461_d_0000079.jpg,1920,1080,55,46,7,2,0.8363636363636363,1,0.01818181818181818,medium,many_small,motor|people|pedestrian,center,center
0000122_01200_d_0000119,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000122_01200_d_0000119.jpg,1920,1080,87,5,81,1,0.05747126436781609,16,0.1839080459770115,medium,few_small,car|van|truck,horizon,density
0000123_01819_d_0000120,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000123_01819_d_0000120.jpg,1920,1080,135,12,123,0,0.08888888888888889,22,0.16296296296296298,high,some_small,car|bicycle|pedestrian,density,density
0000124_02088_d_0000121,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000124_02088_d_0000121.jpg,1920,1080,125,58,61,6,0.464,21,0.168,high,many_small,car|pedestrian|bicycle,horizon,density
0000125_00084_d_0000122,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000125_00084_d_0000122.jpg,1920,1080,256,191,64,1,0.74609375,14,0.0546875,high,many_small,car|pedestrian|bus,horizon,density
0000125_00574_d_0000123,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000125_00574_d_0000123.jpg,1920,1080,229,38,188,3,0.16593886462882096,33,0.14410480349344978,high,some_small,car|van|bicycle,density,density
0000126_00054_d_0000124,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_00054_d_0000124.jpg,1920,1080,260,158,102,0,0.6076923076923076,14,0.05384615384615385,high,many_small,car|pedestrian|van,center,density
0000126_02076_d_0000125,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_02076_d_0000125.jpg,1920,1080,280,189,89,2,0.675,12,0.04285714285714286,high,many_small,car|pedestrian|motor,horizon,density
0000126_02406_d_0000126,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_02406_d_0000126.jpg,1920,1080,156,45,103,8,0.28846153846153844,10,0.0641025641025641,high,some_small,car|pedestrian|bicycle,horizon,horizon
0000126_02904_d_0000127,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_02904_d_0000127.jpg,1920,1080,69,2,40,27,0.028985507246376812,19,0.2753623188405797,medium,few_small,car|bicycle|van,horizon,horizon
0000126_03402_d_0000128,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_03402_d_0000128.jpg,1920,1080,237,144,90,3,0.6075949367088608,10,0.04219409282700422,high,many_small,car|bicycle|pedestrian,horizon,density
0000126_03828_d_0000129,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_03828_d_0000129.jpg,1920,1080,132,85,47,0,0.6439393939393939,9,0.06818181818181818,high,many_small,car|bicycle|bus,center,density
0000126_11844_d_0000130,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000126_11844_d_0000130.jpg,1920,1080,431,378,53,0,0.877030162412993,20,0.04640371229698376,high,many_small,car|pedestrian|bicycle,center,density
0000130_01308_d_0000139,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000130_01308_d_0000139.jpg,1920,1080,158,86,72,0,0.5443037974683544,16,0.10126582278481013,high,many_small,car|pedestrian|motor,center,density
0000132_01903_d_0000140,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000132_01903_d_0000140.jpg,1920,1080,177,73,104,0,0.4124293785310734,11,0.062146892655367235,high,many_small,car|pedestrian|people,center,density
0000133_00078_d_0000141,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000133_00078_d_0000141.jpg,1920,1080,118,75,42,1,0.635593220338983,7,0.059322033898305086,high,many_small,pedestrian|car|motor,horizon,density
0000133_00480_d_0000142,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000133_00480_d_0000142.jpg,1920,1080,164,77,86,1,0.4695121951219512,13,0.07926829268292683,high,many_small,car|pedestrian|van,center,density
0000133_00846_d_0000143,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000133_00846_d_0000143.jpg,1920,1080,176,56,120,0,0.3181818181818182,24,0.13636363636363635,high,many_small,car|pedestrian|motor,horizon,density
0000133_01764_d_0000144,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000133_01764_d_0000144.jpg,1920,1080,68,20,31,17,0.29411764705882354,19,0.27941176470588236,medium,some_small,car|pedestrian|people,horizon,density
0000134_00858_d_0000145,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000134_00858_d_0000145.jpg,1920,1080,129,91,32,6,0.7054263565891473,6,0.046511627906976744,high,many_small,car|pedestrian|bicycle,center,density
0000134_01332_d_0000146,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000134_01332_d_0000146.jpg,1920,1080,162,119,38,5,0.7345679012345679,5,0.030864197530864196,high,many_small,car|pedestrian|people,center,density
0000134_01791_d_0000147,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000134_01791_d_0000147.jpg,1920,1080,127,64,60,3,0.5039370078740157,6,0.047244094488188976,high,many_small,pedestrian|car|people,center,uncertain
0000134_02166_d_0000148,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000134_02166_d_0000148.jpg,1920,1080,134,67,55,12,0.5,18,0.13432835820895522,high,many_small,people|bicycle|pedestrian,center,density
0000135_00118_d_0000149,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000135_00118_d_0000149.jpg,1920,1080,68,18,46,4,0.2647058823529412,4,0.058823529411764705,medium,some_small,car|pedestrian|people,center,density
0000135_00828_d_0000150,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000135_00828_d_0000150.jpg,1920,1080,153,85,57,11,0.5555555555555556,5,0.032679738562091505,high,many_small,car|pedestrian|people,center,uncertain
0000135_01327_d_0000151,train,D:\AIP491\AIP491-G17\data\processed\images\train\0000135_01327_d_0000151.jpg,1920,1080,348,214,130,4,0.6149425287356322,16,0.04597701149425287,high,many_small,pedestrian|people|car,center,density
